43.01054702177026,-1.0836982727050781
43.0163208373614,-1.0823249816894531
43.022847105676476,-1.0785484313964844
43.02485504867695,-1.0737419128417969
43.033764503405315,-1.0721969604492188
43.03953613581782,-1.0655021667480469
43.04467995932147,-1.0653305053710938
43.0470635361726,-1.064300537109375
43.050074237706724,-1.0641288757324219
43.05321022799622,-1.0598373413085938
43.05797662613352,-1.0507392883300781
43.05998341977742,-1.0461044311523438
43.064749291446326,-1.0452461242675781
43.07352755890469,-1.0428428649902344
43.0747814944847,-1.0325431823730469
43.08142692470809,-1.0346031188964844
43.089826720152885,-1.0383796691894531
43.09772398456919,-1.0414695739746094
43.10937998980205,-1.0414695739746094
43.11827716657793,-1.0394096374511719
43.12529374565466,-1.0309982299804688
43.13005453744997,-1.0227584838867188
43.13807187554138,-1.0248184204101562
43.14120336275507,-1.0237884521484375
43.15260062180387,-1.01898193359375
43.158235843774875,-1.0243034362792969
43.1661242815037,-1.0273933410644531
43.17063150289795,-1.0311698913574219
43.17351094244364,-1.0306549072265625
43.17513839170044,-1.021728515625
43.1811470593997,-1.0186386108398438
43.18790610378692,-1.0177803039550781
43.19103503757261,-1.017608642578125
43.19328777057828,-1.0200119018554688
43.19829354621849,-1.0255050659179688
43.20079628005176,-1.0256767272949219
43.211181528417704,-1.0268783569335938
43.216436040627755,-1.0303115844726562
43.22169010009778,-1.0289382934570312
43.22894496172244,-1.0308265686035156
43.230070638729124,-1.0248184204101562
43.23144643794882,-1.0170936584472656
43.235198459790425,-1.0191535949707031
43.2354485863666,-1.0153770446777344
43.23232193037336,-1.0097122192382812
43.2419515169861,-1.0109138488769531
43.24207656654246,-1.0049057006835938
43.23432300868892,-0.998382568359375
43.23632402129814,-0.9946060180664062
43.24607801682396,-0.9976959228515625
43.24970410411544,-0.9942626953125
43.255705429436404,-0.9916877746582031
43.258330823302245,-0.9884262084960938
43.26108111451468,-0.98876953125
43.26433129850646,-0.9968376159667969
43.26733131433601,-1.0016441345214844
43.27608051601378,-0.995635986328125
43.28157937043894,-0.9894561767578125
43.288702147512716,-0.9877395629882812
43.29295042445051,-0.9853363037109375
43.29644878264505,-0.9899711608886719
43.30307012393622,-0.987396240234375
43.306193147845754,-0.9927177429199219
43.31081492879185,-0.9934043884277344
43.311439466830436,-0.9976959228515625
43.31356284815736,-0.9968376159667969
43.31880853102067,-0.998382568359375
43.323304470195914,-0.9946060180664062
43.32942340835626,-0.9910011291503906
43.332919667708005,-0.9903144836425781
43.33429314310166,-0.9858512878417969
43.3351671567243,-0.9776115417480469
43.33953703614833,-0.9674835205078125
43.34677785824256,-0.9643936157226562
43.35177102547116,-0.962677001953125
43.35950962289982,-0.95855712890625
43.36450174266976,-0.9565830230712891
43.365312923333455,-0.9520339965820312
43.36674806255099,-0.9498882293701172
43.3689319049092,-0.9529781341552734
43.37036695850519,-0.9539222717285156
43.37248827988712,-0.9549522399902344
43.37448474987934,-0.9546089172363281
43.3765435407205,-0.9532356262207031
43.37866464605593,-0.9534072875976562
43.386337436789205,-0.9575271606445312
43.38222045030023,-0.94757080078125
43.37860226166394,-0.9374427795410156
